state,year,localid,name,e1,e2,e3,e4,es,et
NY,2014,541401040000,sharon springs central school district,NA,NA,9,22,NA,31
NY,2015,541401040000,sharon springs central school district,NA,NA,9,22,NA,31
NY,2016,541401040000,sharon springs central school district,NA,NA,11,21,NA,32
NY,2013,550101040000,odessa-montour central school district,NA,NA,30,30,NA,60
NY,2014,550101040000,odessa-montour central school district,NA,NA,NA,37,21,58
NY,2015,550101040000,odessa-montour central school district,NA,NA,NA,37,21,58
NY,2013,550301060000,watkins glen central school district,NA,NA,29,67,NA,96
NY,2014,550301060000,watkins glen central school district,NA,NA,NA,77,20,97
NY,2015,550301060000,watkins glen central school district,NA,NA,NA,77,20,97
NY,2013,559000000000,schuyler-steuben-chemung-tioga-allegany boces,NA,NA,69,79,14,162
