state,year,localid,name,e1,e2,e3,e4,et,e1_impute,e2_impute,e3_impute,e4_impute,p1,p2,p3,p4,ps
OH,2018,049650,washington-nile local,NA,NA,NA,NA,97,NA,NA,NA,NA,0,0,19.6,78.3,2.2
OH,2019,049650,washington-nile local,NA,NA,NA,NA,102,NA,NA,NA,NA,0,1.1,21.5,77.4,0
OH,2014,049668,wheelersburg local,0,4,39,48,91,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,049668,wheelersburg local,NA,NA,NA,NA,89,NA,NA,NA,NA,0,0,45.054945000000004,52.747252,0.02197802
OH,2018,049668,wheelersburg local,NA,NA,NA,NA,94,NA,NA,NA,NA,0,0,46.7,53.300000000000004,0
OH,2019,049668,wheelersburg local,NA,NA,NA,NA,91,NA,NA,NA,NA,0,0,50,50,0
OH,2014,049684,seneca east local,0,3,38,23,64,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,049684,seneca east local,NA,NA,NA,NA,62,NA,NA,NA,NA,0,0,42.857141999999996,57.142857,0
OH,2018,049684,seneca east local,NA,NA,NA,NA,57,NA,NA,NA,NA,0,0,31.7,68.3,0
OH,2019,049684,seneca east local,NA,NA,NA,NA,61,NA,NA,NA,NA,0,1.6,23.8,74.60000000000001,0
OH,2014,049692,bettsville local,0,9,8,0,17,1,0,0,1,NA,NA,NA,NA,NA
OH,2017,049700,hopewell-loudon local,NA,NA,NA,NA,50,NA,NA,NA,NA,0,0,72.91666599999999,27.083333,0
OH,2018,049700,hopewell-loudon local,NA,NA,NA,NA,48,NA,NA,NA,NA,0,2,56,40,2
OH,2019,049700,hopewell-loudon local,NA,NA,NA,NA,50,NA,NA,NA,NA,0,3.9,45.1,47.1,3.9
OH,2014,049718,new riegel local,0,7,18,5,30,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,049718,new riegel local,NA,NA,NA,NA,29,NA,NA,NA,NA,0,0,24.137931000000002,75.862069,0
OH,2018,049718,new riegel local,NA,NA,NA,NA,28,NA,NA,NA,NA,0,0,24.1,75.9,0
OH,2019,049718,new riegel local,NA,NA,NA,NA,30,NA,NA,NA,NA,0,0,30,70,0
OH,2017,049726,old fort local,NA,NA,NA,NA,45,NA,NA,NA,NA,0,2,30,68,0
OH,2018,049726,old fort local,NA,NA,NA,NA,47,NA,NA,NA,NA,0,2,20,74,4
OH,2019,049726,old fort local,NA,NA,NA,NA,50,NA,NA,NA,NA,0,10.4,31.3,58.300000000000004,0
OH,2014,049742,shelby county esc,0,0,3,0,3,1,1,0,1,NA,NA,NA,NA,NA
OH,2014,049759,anna local,0,3,27,34,64,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,049759,anna local,NA,NA,NA,NA,66,NA,NA,NA,NA,0,1.515151,43.939392999999995,54.54545400000001,0
OH,2018,049759,anna local,NA,NA,NA,NA,65,NA,NA,NA,NA,0,1.5,43.1,55.4,0
OH,2019,049759,anna local,NA,NA,NA,NA,65,NA,NA,NA,NA,0,4.7,46.9,48.4,0
OH,2014,049767,botkins local,0,0,18,16,34,1,1,0,0,NA,NA,NA,NA,NA
OH,2017,049767,botkins local,NA,NA,NA,NA,39,NA,NA,NA,NA,0,0,61.538461,38.461538,0
OH,2018,049767,botkins local,NA,NA,NA,NA,36,NA,NA,NA,NA,0,0,53.800000000000004,46.2,0
OH,2019,049767,botkins local,NA,NA,NA,NA,37,NA,NA,NA,NA,0,0,43.6,56.4,0
OH,2014,049775,fairlawn local,0,0,20,12,32,1,1,0,0,NA,NA,NA,NA,NA
OH,2017,049775,fairlawn local,NA,NA,NA,NA,33,NA,NA,NA,NA,0,0,37.142857,62.857141999999996,0
OH,2018,049775,fairlawn local,NA,NA,NA,NA,34,NA,NA,NA,NA,0,0,25,75,0
OH,2019,049775,fairlawn local,NA,NA,NA,NA,32,NA,NA,NA,NA,0,3,33.3,63.6,0
OH,2014,049783,fort loramie local,0,0,12,36,48,1,1,0,0,NA,NA,NA,NA,NA
OH,2017,049783,fort loramie local,NA,NA,NA,NA,48,NA,NA,NA,NA,0,0,24.489795,75.510204,0
OH,2018,049783,fort loramie local,NA,NA,NA,NA,48,NA,NA,NA,NA,0,4,42,54,0
OH,2019,049783,fort loramie local,NA,NA,NA,NA,49,NA,NA,NA,NA,0,8,58,34,0
OH,2014,049791,hardin-houston local,0,4,24,20,48,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,049791,hardin-houston local,NA,NA,NA,NA,59,NA,NA,NA,NA,0,2.127659,40.425531,57.446808000000004,0
OH,2018,049791,hardin-houston local,NA,NA,NA,NA,49,NA,NA,NA,NA,0,4,34,60,2
OH,2019,049791,hardin-houston local,NA,NA,NA,NA,59,NA,NA,NA,NA,0,8,32,60,0
OH,2014,049809,jackson center local,0,0,5,29,34,1,1,0,0,NA,NA,NA,NA,NA
OH,2017,049809,jackson center local,NA,NA,NA,NA,37,NA,NA,NA,NA,0,0,13.888888,86.111111,0
OH,2018,049809,jackson center local,NA,NA,NA,NA,37,NA,NA,NA,NA,0,0,13.9,83.3,2.8000000000000003
OH,2019,049809,jackson center local,NA,NA,NA,NA,36,NA,NA,NA,NA,0,0,8.3,91.7,0
OH,2014,049817,russia local,0,0,9,22,31,1,1,0,0,NA,NA,NA,NA,NA
OH,2017,049817,russia local,NA,NA,NA,NA,28,NA,NA,NA,NA,0,0,29.032258,67.741935,0.03225806
OH,2018,049817,russia local,NA,NA,NA,NA,28,NA,NA,NA,NA,0,0,16.7,83.3,0
OH,2019,049817,russia local,NA,NA,NA,NA,29,NA,NA,NA,NA,0,0,26.7,70,3.3000000000000003
OH,2014,049825,stark county esc,0,0,15,39,54,1,1,0,0,NA,NA,NA,NA,NA
OH,2014,049833,canton local,0,5,58,65,128,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,049833,canton local,NA,NA,NA,NA,132,NA,NA,NA,NA,0,2.89855,45.652173000000005,42.753623000000005,0.08695652
OH,2018,049833,canton local,NA,NA,NA,NA,128,NA,NA,NA,NA,0,2.8000000000000003,55.9,38.5,2.8000000000000003
OH,2019,049833,canton local,NA,NA,NA,NA,128,NA,NA,NA,NA,0,2.8000000000000003,58.9,35.5,2.8000000000000003
OH,2017,049841,fairless local,NA,NA,NA,NA,97,NA,NA,NA,NA,0,0,17.204301,80.645161,0.02150537
OH,2018,049841,fairless local,NA,NA,NA,NA,97,NA,NA,NA,NA,0,4.3,26.900000000000002,66.7,2.2
OH,2019,049841,fairless local,NA,NA,NA,NA,96,NA,NA,NA,NA,0,4.3,23.400000000000002,70.2,2.1
OH,2014,049858,jackson local,0,9,65,228,302,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,049858,jackson local,NA,NA,NA,NA,290,NA,NA,NA,NA,0,0.6410250000000001,16.666666,82.051282,0.00641025
OH,2018,049858,jackson local,NA,NA,NA,NA,296,NA,NA,NA,NA,0,0.6,10.700000000000001,88.4,0.3
OH,2019,049858,jackson local,NA,NA,NA,NA,310,NA,NA,NA,NA,0,2.1,17.400000000000002,80.4,0
OH,2014,049866,lake local,0,7,39,144,190,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,049866,lake local,NA,NA,NA,NA,185,NA,NA,NA,NA,0,0,5.208333,94.79166599999999,0
OH,2018,049866,lake local,NA,NA,NA,NA,188,NA,NA,NA,NA,0.5,0,4.6000000000000005,94.4,0.5
OH,2019,049866,lake local,NA,NA,NA,NA,191,NA,NA,NA,NA,0,1,6.7,89.7,2.6
OH,2017,049874,louisville city,NA,NA,NA,NA,166,NA,NA,NA,NA,0,0,27.922077,72.077922,0
OH,2018,049874,louisville city,NA,NA,NA,NA,159,NA,NA,NA,NA,0,2.5,41.4,55.4,0.6
OH,2019,049874,louisville city,NA,NA,NA,NA,163,NA,NA,NA,NA,0,2.5,40.800000000000004,56.7,0
OH,2014,049882,marlington local,0,10,62,72,144,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,049882,marlington local,NA,NA,NA,NA,131,NA,NA,NA,NA,0,0.6993,27.972027999999998,68.53146799999999,0.02797202
OH,2018,049882,marlington local,NA,NA,NA,NA,139,NA,NA,NA,NA,0.7000000000000001,2.1,23.2,71.10000000000001,2.8000000000000003
OH,2019,049882,marlington local,NA,NA,NA,NA,142,NA,NA,NA,NA,0,0.7000000000000001,25.7,66.4,7.1000000000000005
OH,2014,049890,minerva local,0,5,51,35,91,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,049890,minerva local,NA,NA,NA,NA,101,NA,NA,NA,NA,0,0,11.111111,84.848484,0.04040404
OH,2018,049890,minerva local,NA,NA,NA,NA,98,NA,NA,NA,NA,0,0,11.200000000000001,88.8,0
OH,2019,049890,minerva local,NA,NA,NA,NA,112,NA,NA,NA,NA,0,0,15.5,80.60000000000001,3.9
OH,2014,049908,northwest local,0,3,30,68,101,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,049908,northwest local,NA,NA,NA,NA,108,NA,NA,NA,NA,0,0,20,80,0
OH,2018,049908,northwest local,NA,NA,NA,NA,108,NA,NA,NA,NA,0,2,24.2,73.7,0
OH,2019,049908,northwest local,NA,NA,NA,NA,111,NA,NA,NA,NA,0,2,44.9,53.1,0
OH,2014,049916,osnaburg local,0,0,23,24,47,1,1,0,0,NA,NA,NA,NA,NA
OH,2017,049916,osnaburg local,NA,NA,NA,NA,57,NA,NA,NA,NA,0,0,14.545454,83.636363,0.01818181
OH,2018,049916,osnaburg local,NA,NA,NA,NA,56,NA,NA,NA,NA,0,5.3,31.6,63.2,0
OH,2019,049916,osnaburg local,NA,NA,NA,NA,59,NA,NA,NA,NA,0,1.8,31.6,66.7,0
OH,2017,049924,perry local,NA,NA,NA,NA,277,NA,NA,NA,NA,0,4.745762,64.067796,30.508474000000003,0.00677966
OH,2018,049924,perry local,NA,NA,NA,NA,283,NA,NA,NA,NA,0,5.4,53.2,41,0.3
OH,2019,049924,perry local,NA,NA,NA,NA,285,NA,NA,NA,NA,0,6.5,56.1,37.4,0
OH,2014,049932,plain local,3,25,142,130,300,0,0,0,0,NA,NA,NA,NA,NA
OH,2017,049932,plain local,NA,NA,NA,NA,306,NA,NA,NA,NA,0,2.980132,42.715230999999996,54.304635000000005,0
OH,2018,049932,plain local,NA,NA,NA,NA,293,NA,NA,NA,NA,0,5.1000000000000005,35.6,58.7,0.6
OH,2019,049932,plain local,NA,NA,NA,NA,322,NA,NA,NA,NA,0,3.8000000000000003,37.7,58.5,0
OH,2017,049940,sandy valley local,NA,NA,NA,NA,92,NA,NA,NA,NA,0,1.0752680000000001,58.064516,38.709677,0.02150537
OH,2018,049940,sandy valley local,NA,NA,NA,NA,93,NA,NA,NA,NA,0,5.4,75,18.5,1.1
OH,2019,049940,sandy valley local,NA,NA,NA,NA,94,NA,NA,NA,NA,0,9.4,68.2,22.400000000000002,0
OH,2014,049957,tuslaw local,0,7,32,36,75,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,049957,tuslaw local,NA,NA,NA,NA,82,NA,NA,NA,NA,0,0,21.333333,77.33333300000001,0.01333333
OH,2018,049957,tuslaw local,NA,NA,NA,NA,82,NA,NA,NA,NA,0,0,23.1,75.60000000000001,1.3
OH,2019,049957,tuslaw local,NA,NA,NA,NA,82,NA,NA,NA,NA,0,1.3,30.3,68.4,0
OH,2014,049965,summit county esc,0,6,13,9,28,1,0,0,0,NA,NA,NA,NA,NA
OH,2014,049973,woodridge local,0,3,70,64,137,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,049973,woodridge local,NA,NA,NA,NA,132,NA,NA,NA,NA,0,0,6.3380279999999996,93.661971,0
OH,2018,049973,woodridge local,NA,NA,NA,NA,134,NA,NA,NA,NA,0,0,6.4,92.9,0.7000000000000001
OH,2019,049973,woodridge local,NA,NA,NA,NA,130,NA,NA,NA,NA,0,0,8.700000000000001,90.60000000000001,0.7000000000000001
OH,2017,049981,copley-fairlawn city,NA,NA,NA,NA,184,NA,NA,NA,NA,0,0,9.189189,90.81081,0
OH,2018,049981,copley-fairlawn city,NA,NA,NA,NA,184,NA,NA,NA,NA,0,0.5,49.5,50,0
OH,2019,049981,copley-fairlawn city,NA,NA,NA,NA,188,NA,NA,NA,NA,0,0,51.6,46.800000000000004,1.6
OH,2014,049999,coventry local,0,8,38,86,132,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,049999,coventry local,NA,NA,NA,NA,115,NA,NA,NA,NA,0,22.400000000000002,64.8,10.4,0.024
OH,2018,049999,coventry local,NA,NA,NA,NA,117,NA,NA,NA,NA,0,28.5,39,8.1,24.400000000000002
OH,2019,049999,coventry local,NA,NA,NA,NA,108,NA,NA,NA,NA,0,11.3,75.7,8.700000000000001,4.3
OH,2014,050005,manchester local,0,6,27,49,82,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,050005,manchester local,NA,NA,NA,NA,80,NA,NA,NA,NA,0,1.204819,30.120480999999998,68.674698,0
OH,2018,050005,manchester local,NA,NA,NA,NA,77,NA,NA,NA,NA,0,1.2,25.3,73.5,0
OH,2019,050005,manchester local,NA,NA,NA,NA,77,NA,NA,NA,NA,0,0,32.9,65.9,1.2
OH,2017,050013,green local,NA,NA,NA,NA,218,NA,NA,NA,NA,0,0.429184,25.321887999999998,73.390557,0.00858369
OH,2018,050013,green local,NA,NA,NA,NA,228,NA,NA,NA,NA,0,0.8,21.5,76.4,1.3
OH,2019,050013,green local,NA,NA,NA,NA,227,NA,NA,NA,NA,0,1.3,23.3,74.2,1.3
OH,2017,050021,hudson city,NA,NA,NA,NA,289,NA,NA,NA,NA,0,0,6.049822,93.594306,0.00355871
OH,2018,050021,hudson city,NA,NA,NA,NA,299,NA,NA,NA,NA,0,0.7000000000000001,11.9,87.3,0
OH,2019,050021,hudson city,NA,NA,NA,NA,301,NA,NA,NA,NA,0,0.4,14.8,84.8,0
OH,2014,050039,mogadore local,0,0,26,23,49,1,1,0,0,NA,NA,NA,NA,NA
OH,2017,050039,mogadore local,NA,NA,NA,NA,56,NA,NA,NA,NA,0,1.923076,36.538461,55.76923,0.0576923
OH,2018,050039,mogadore local,NA,NA,NA,NA,58,NA,NA,NA,NA,0,1.9000000000000001,41.5,56.6,0
OH,2019,050039,mogadore local,NA,NA,NA,NA,59,NA,NA,NA,NA,0,3.6,23.2,55.4,17.900000000000002
OH,2014,050047,nordonia hills city,0,0,57,146,203,1,1,0,0,NA,NA,NA,NA,NA
OH,2017,050047,nordonia hills city,NA,NA,NA,NA,218,NA,NA,NA,NA,0,0,9.813084,89.252336,0.00934579
OH,2018,050047,nordonia hills city,NA,NA,NA,NA,223,NA,NA,NA,NA,0,0,13.1,83.10000000000001,3.8000000000000003
OH,2019,050047,nordonia hills city,NA,NA,NA,NA,225,NA,NA,NA,NA,0,0,24.5,75,0.5
OH,2017,050054,revere local,NA,NA,NA,NA,179,NA,NA,NA,NA,0,0.543478,13.586956,84.78260800000001,0.01086956
OH,2018,050054,revere local,NA,NA,NA,NA,172,NA,NA,NA,NA,0,0,11.6,87.3,1.1
OH,2019,050054,revere local,NA,NA,NA,NA,174,NA,NA,NA,NA,0,0,12.6,85.8,1.6
OH,2014,050062,springfield local,0,0,27,109,136,1,1,0,0,NA,NA,NA,NA,NA
OH,2017,050062,springfield local,NA,NA,NA,NA,145,NA,NA,NA,NA,0,0,17.985611000000002,82.01438800000001,0
OH,2018,050062,springfield local,NA,NA,NA,NA,149,NA,NA,NA,NA,0,0,12.1,87.9,0
OH,2019,050062,springfield local,NA,NA,NA,NA,148,NA,NA,NA,NA,0,0,18.400000000000002,79.4,2.1
OH,2014,050070,twinsburg city,0,12,84,128,224,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,050070,twinsburg city,NA,NA,NA,NA,226,NA,NA,NA,NA,0,0.42194,18.987341,80.168776,0.0042194
OH,2018,050070,twinsburg city,NA,NA,NA,NA,226,NA,NA,NA,NA,0,2.5,15.4,82.2,0
OH,2019,050070,twinsburg city,NA,NA,NA,NA,236,NA,NA,NA,NA,0,0,21.1,78.9,0
OH,2014,050096,bloomfield-mespo local,0,0,6,19,25,1,1,0,0,NA,NA,NA,NA,NA
OH,2017,050096,bloomfield-mespo local,NA,NA,NA,NA,27,NA,NA,NA,NA,0,0,17.241379000000002,79.310344,0.03448275
OH,2018,050096,bloomfield-mespo local,NA,NA,NA,NA,24,NA,NA,NA,NA,0,11.5,26.900000000000002,61.5,0
OH,2019,050096,bloomfield-mespo local,NA,NA,NA,NA,25,NA,NA,NA,NA,0,0,40,60,0
OH,2014,050112,bristol local,0,0,0,49,49,1,1,1,0,NA,NA,NA,NA,NA
OH,2017,050112,bristol local,NA,NA,NA,NA,43,NA,NA,NA,NA,0,0,44.680851,55.319148,0
OH,2018,050112,bristol local,NA,NA,NA,NA,41,NA,NA,NA,NA,0,2.2,26.7,71.10000000000001,0
OH,2019,050112,bristol local,NA,NA,NA,NA,43,NA,NA,NA,NA,0,2.4,16.7,81,0
OH,2014,050120,brookfield local,0,5,26,32,63,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,050120,brookfield local,NA,NA,NA,NA,64,NA,NA,NA,NA,0,0,42.424242,56.060606,0.01515151
OH,2018,050120,brookfield local,NA,NA,NA,NA,62,NA,NA,NA,NA,0,1.5,37.300000000000004,56.7,4.5
OH,2019,050120,brookfield local,NA,NA,NA,NA,61,NA,NA,NA,NA,0,1.6,30.6,53.2,14.5
OH,2017,050138,champion local,NA,NA,NA,NA,91,NA,NA,NA,NA,0,0,2.352941,97.647058,0
OH,2018,050138,champion local,NA,NA,NA,NA,83,NA,NA,NA,NA,0,0,13.3,86.7,0
OH,2019,050138,champion local,NA,NA,NA,NA,87,NA,NA,NA,NA,0,0,13.3,86.7,0
OH,2014,050153,mathews local,0,0,48,0,48,1,1,0,1,NA,NA,NA,NA,NA
OH,2017,050153,mathews local,NA,NA,NA,NA,50,NA,NA,NA,NA,0,0,18.367346,81.632653,0
OH,2018,050153,mathews local,NA,NA,NA,NA,46,NA,NA,NA,NA,0,0,11.8,80.4,7.8
OH,2019,050153,mathews local,NA,NA,NA,NA,52,NA,NA,NA,NA,0,0,26.400000000000002,73.60000000000001,0
OH,2014,050161,howland local,0,0,26,148,174,1,1,0,0,NA,NA,NA,NA,NA
OH,2017,050161,howland local,NA,NA,NA,NA,180,NA,NA,NA,NA,0,0,12.921347999999998,85.955056,0.01123595
OH,2018,050161,howland local,NA,NA,NA,NA,173,NA,NA,NA,NA,0,1.2,5.8,92.5,0.6
OH,2019,050161,howland local,NA,NA,NA,NA,172,NA,NA,NA,NA,0,1.7,26,71.7,0.6
OH,2014,050179,joseph badger local,0,4,10,24,38,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,050179,joseph badger local,NA,NA,NA,NA,43,NA,NA,NA,NA,0,0,0,95.348837,0.04651162
OH,2018,050179,joseph badger local,NA,NA,NA,NA,40,NA,NA,NA,NA,0,0,2.3000000000000003,95.3,2.3000000000000003
OH,2019,050179,joseph badger local,NA,NA,NA,NA,41,NA,NA,NA,NA,0,0,7,83.7,9.3
OH,2017,050187,lakeview local,NA,NA,NA,NA,99,NA,NA,NA,NA,0,0,20.792079,78.217821,0.00990099
OH,2018,050187,lakeview local,NA,NA,NA,NA,99,NA,NA,NA,NA,0,1,26.5,71.60000000000001,1
OH,2019,050187,lakeview local,NA,NA,NA,NA,99,NA,NA,NA,NA,0,1,18.400000000000002,79.60000000000001,1
OH,2014,050195,liberty local,0,0,0,76,76,1,1,1,0,NA,NA,NA,NA,NA
OH,2017,050195,liberty local,NA,NA,NA,NA,76,NA,NA,NA,NA,0,0,5.063291,93.670886,0.01265822
OH,2018,050195,liberty local,NA,NA,NA,NA,76,NA,NA,NA,NA,0,0,11,89,0
OH,2019,050195,liberty local,NA,NA,NA,NA,80,NA,NA,NA,NA,0,0,19.2,80.8,0
OH,2017,050203,lordstown local,NA,NA,NA,NA,41,NA,NA,NA,NA,0,0,5.2631570000000005,94.736842,0
OH,2018,050203,lordstown local,NA,NA,NA,NA,37,NA,NA,NA,NA,0,0,14.6,85.4,0
OH,2019,050203,lordstown local,NA,NA,NA,NA,41,NA,NA,NA,NA,0,0,9.5,90.5,0
OH,2014,050211,maplewood local,0,0,0,53,53,1,1,1,0,NA,NA,NA,NA,NA
OH,2017,050211,maplewood local,NA,NA,NA,NA,51,NA,NA,NA,NA,0,0,11.320753999999999,88.679245,0
OH,2018,050211,maplewood local,NA,NA,NA,NA,50,NA,NA,NA,NA,0,1.9000000000000001,3.8000000000000003,92.3,1.9000000000000001
OH,2019,050211,maplewood local,NA,NA,NA,NA,48,NA,NA,NA,NA,0,0,20.8,75,4.2
OH,2014,050229,mcdonald local,0,8,37,0,45,1,0,0,1,NA,NA,NA,NA,NA
OH,2017,050229,mcdonald local,NA,NA,NA,NA,51,NA,NA,NA,NA,0,0,8,92,0
OH,2018,050229,mcdonald local,NA,NA,NA,NA,52,NA,NA,NA,NA,0,0,9.8,84.3,5.9
OH,2019,050229,mcdonald local,NA,NA,NA,NA,54,NA,NA,NA,NA,0,0,18.2,78.2,3.6
OH,2014,050237,southington local,0,0,7,31,38,1,1,0,0,NA,NA,NA,NA,NA
OH,2017,050237,southington local,NA,NA,NA,NA,38,NA,NA,NA,NA,0,0,10.526315,84.210526,0.05263157
OH,2018,050237,southington local,NA,NA,NA,NA,37,NA,NA,NA,NA,0,0,10.8,83.8,5.4
OH,2019,050237,southington local,NA,NA,NA,NA,38,NA,NA,NA,NA,0,2.6,26.3,71.10000000000001,0
OH,2017,050245,labrae local,NA,NA,NA,NA,85,NA,NA,NA,NA,0,0,26.506024,72.289156,0.01204819
OH,2018,050245,labrae local,NA,NA,NA,NA,80,NA,NA,NA,NA,0,0,28,70.7,1.2
OH,2019,050245,labrae local,NA,NA,NA,NA,79,NA,NA,NA,NA,0,5.2,16.9,76.60000000000001,1.3
OH,2014,050252,weathersfield local,0,0,25,30,55,1,1,0,0,NA,NA,NA,NA,NA
OH,2017,050252,weathersfield local,NA,NA,NA,NA,57,NA,NA,NA,NA,0,0,12.068965,77.586206,0.10344827
OH,2018,050252,weathersfield local,NA,NA,NA,NA,55,NA,NA,NA,NA,0,1.8,17.5,73.7,7
OH,2019,050252,weathersfield local,NA,NA,NA,NA,61,NA,NA,NA,NA,0,3.6,19.6,76.8,0
OH,2014,050260,east central ohio esc,0,10,22,0,32,1,0,0,1,NA,NA,NA,NA,NA
OH,2014,050278,garaway local,0,4,60,9,73,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,050278,garaway local,NA,NA,NA,NA,74,NA,NA,NA,NA,0,0,17.721519,82.278481,0
OH,2018,050278,garaway local,NA,NA,NA,NA,74,NA,NA,NA,NA,0,5.1000000000000005,19,75.9,0
OH,2019,050278,garaway local,NA,NA,NA,NA,76,NA,NA,NA,NA,0,5.2,28.6,66.2,0
OH,2014,050286,indian valley local schools,0,8,50,50,108,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,050286,indian valley local,NA,NA,NA,NA,104,NA,NA,NA,NA,0,1.818181,50.90909,47.272726999999996,0
OH,2018,050286,indian valley local,NA,NA,NA,NA,107,NA,NA,NA,NA,0,1.8,44.6,51.800000000000004,1.8
OH,2019,050286,indian valley local,NA,NA,NA,NA,107,NA,NA,NA,NA,0,2.7,47.300000000000004,49.1,0.9
OH,2017,050294,strasburg-franklin local,NA,NA,NA,NA,39,NA,NA,NA,NA,0,2.5,22.5,75,0
OH,2018,050294,strasburg-franklin local,NA,NA,NA,NA,39,NA,NA,NA,NA,0,0,22.5,77.5,0
OH,2019,050294,strasburg-franklin local,NA,NA,NA,NA,40,NA,NA,NA,NA,0,2.4,31,66.7,0
OH,2014,050302,tuscarawas valley local,0,0,50,39,89,1,1,0,0,NA,NA,NA,NA,NA
OH,2017,050302,tuscarawas valley local,NA,NA,NA,NA,89,NA,NA,NA,NA,0,1.0989010000000001,42.857141999999996,56.043955999999994,0
OH,2018,050302,tuscarawas valley local,NA,NA,NA,NA,87,NA,NA,NA,NA,0,1.1,35.9,60.9,2.2
OH,2019,050302,tuscarawas valley local,NA,NA,NA,NA,89,NA,NA,NA,NA,0,1.1,35.2,62.6,1.1
OH,2017,050328,fairbanks local,NA,NA,NA,NA,61,NA,NA,NA,NA,0,1.639344,16.393442,80.327868,0.01639344
OH,2018,050328,fairbanks local,NA,NA,NA,NA,61,NA,NA,NA,NA,0,0,29,71,0
OH,2019,050328,fairbanks local,NA,NA,NA,NA,60,NA,NA,NA,NA,0,3.3000000000000003,24.6,72.10000000000001,0
OH,2014,050336,north union local,0,5,48,42,95,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,050336,north union local school district,NA,NA,NA,NA,99,NA,NA,NA,NA,0,2.061855,30.927834999999998,67.010309,0
OH,2018,050336,north union local school district,NA,NA,NA,NA,95,NA,NA,NA,NA,0,2.1,45.800000000000004,51,1
OH,2019,050336,north union local school district,NA,NA,NA,NA,93,NA,NA,NA,NA,0,3.1,47.9,46.9,2.1
OH,2014,050351,crestview local,0,8,48,11,67,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,050351,crestview local,NA,NA,NA,NA,71,NA,NA,NA,NA,0,8.333333,43.055555,48.611111,0
OH,2018,050351,crestview local,NA,NA,NA,NA,69,NA,NA,NA,NA,0,6.8,53.4,39.7,0
OH,2019,050351,crestview local,NA,NA,NA,NA,70,NA,NA,NA,NA,0,5.6000000000000005,49.300000000000004,45.1,0
OH,2017,050369,lincolnview local,NA,NA,NA,NA,59,NA,NA,NA,NA,0,0,33.928571000000005,66.071428,0
OH,2018,050369,lincolnview local,NA,NA,NA,NA,59,NA,NA,NA,NA,0,1.7,32.8,65.5,0
OH,2019,050369,lincolnview local,NA,NA,NA,NA,62,NA,NA,NA,NA,0,3.4,29.3,67.2,0
OH,2014,050393,vinton county local,0,11,108,27,146,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,050393,vinton county local,NA,NA,NA,NA,159,NA,NA,NA,NA,0,1.369863,51.369863,40.410958,0.06849315
OH,2018,050393,vinton county local,NA,NA,NA,NA,151,NA,NA,NA,NA,0,3.4,54.7,41.9,0
OH,2019,050393,vinton county local,NA,NA,NA,NA,143,NA,NA,NA,NA,0,0,49.300000000000004,50,0.7000000000000001
OH,2014,050401,warren county esc,0,4,25,13,42,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,050419,carlisle local,NA,NA,NA,NA,98,NA,NA,NA,NA,0,0,36.082474,63.917525,0
OH,2018,050419,carlisle local,NA,NA,NA,NA,94,NA,NA,NA,NA,0,0,38.9,61.1,0
OH,2019,050419,carlisle local,NA,NA,NA,NA,97,NA,NA,NA,NA,0,1,20.400000000000002,78.60000000000001,0
OH,2014,050427,springboro community city,0,18,242,38,298,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,050427,springboro community city,NA,NA,NA,NA,296,NA,NA,NA,NA,0,0.331125,71.854304,27.152316999999996,0.00662251
OH,2018,050427,springboro community city,NA,NA,NA,NA,297,NA,NA,NA,NA,0,1.6,32.9,64.5,1
OH,2019,050427,springboro community city,NA,NA,NA,NA,303,NA,NA,NA,NA,0,3.9,33.6,53.1,9.4
OH,2017,050435,kings local,NA,NA,NA,NA,263,NA,NA,NA,NA,0,0,51.968503,47.244094,0.00787401
OH,2018,050435,kings local,NA,NA,NA,NA,265,NA,NA,NA,NA,0,0,14.9,84.7,0.4
OH,2019,050435,kings local,NA,NA,NA,NA,274,NA,NA,NA,NA,0,0,11.200000000000001,87.7,1.1
OH,2014,050443,little miami local,0,12,110,71,193,1,0,0,0,NA,NA,NA,NA,NA
OH,2017,050443,little miami local,NA,NA,NA,NA,255,NA,NA,NA,NA,0,1.339285,39.732141999999996,58.928571,0
OH,2018,050443,little miami local,NA,NA,NA,NA,258,NA,NA,NA,NA,0,1.7,45.5,52.800000000000004,0
