state,year,name,localid,et,e4,e3,e2,e1
MI,2016,kaleva norman dickson school district,51045,37,9,27,1,0
MI,2016,kalkaska public schools,40040,115,60,50,5,0
MI,2016,kearsley community school district,25110,163,147,16,0,0
MI,2016,kelloggsville public schools,41140,135,47,85,3,0
MI,2016,kenowa hills public schools,41145,183,103,79,1,0
MI,2016,kensington woods schools,47901,13,3,10,0,0
MI,2016,kent city community schools,41150,116,32,84,0,0
MI,2016,kent isd  - district created from isd,41000,137,81,50,6,0
MI,2016,kentwood public schools,41160,554,170,376,8,0
MI,2016,keys grace academy,63938,13,12,1,0,0
MI,2016,keystone academy,82976,37,21,16,0,0
MI,2016,kingsbury country day school,63934,19,6,13,0,0
MI,2016,kingsley area schools,28090,78,44,34,0,0
MI,2016,kingston community school district,79080,35,9,26,0,0
MI,2016,knapp charter academy,41914,39,16,23,0,0
MI,2016,l'anse area schools,7040,48,27,21,0,0
MI,2016,l'anse creuse public schools,50140,590,588,2,0,0
MI,2016,laingsburg community schools,78040,60,34,26,0,0
MI,2016,lake city area school district,57020,63,28,34,1,0
MI,2016,lake fenton community schools,25200,103,44,59,0,0
MI,2016,lake linden-hubbell school district,31130,44,31,13,0,0
MI,2016,lake orion community schools,63230,452,157,292,3,0
MI,2016,lake shore public schools (macomb),50120,218,133,85,0,0
MI,2016,lakeshore school district (berrien),11030,162,153,7,1,1
MI,2016,lakeside charter school - kalamazoo,39900,11,0,9,2,0
MI,2016,lakeview community schools (montcalm),59090,74,47,26,1,0
MI,2016,lakeview public schools (macomb),50130,231,0,228,3,0
MI,2016,lakeview sch. district (calhoun),13090,249,143,97,9,0
MI,2016,lakeville community school district,25280,87,2,81,4,0
MI,2016,lakewood public schools,34090,103,58,42,2,1
MI,2016,lamphere public schools,63280,206,75,130,1,0
MI,2016,landmark academy,74903,45,7,36,1,1
MI,2016,lansing charter academy,33910,45,0,37,7,1
MI,2016,lansing public school district,33020,680,334,296,30,20
MI,2016,lapeer community schools,44010,303,0,295,6,2
MI,2016,lapeer isd  - district created from isd,44000,35,24,11,0,0
MI,2016,laurus academy,63918,44,10,32,2,0
MI,2016,lawrence public schools,80130,36,25,9,2,0
MI,2016,lawton community school district,80140,72,43,27,2,0
MI,2016,leelanau montessori public school academy,45901,7,2,5,0,0
MI,2016,legacy charter academy,82723,41,0,35,6,0
MI,2016,leland public school district,45020,35,32,3,0,0
MI,2016,lenawee isd  - district created from isd,46000,70,35,30,3,2
MI,2016,les cheneaux community schools,49040,21,15,6,0,0
MI,2016,leslie public schools,33100,87,53,32,1,1
MI,2016,lewis cass isd  - district created from isd,14000,18,7,11,0,0
MI,2016,life skills center of pontiac,63920,6,0,6,0,0
MI,2016,lifetech academy,23900,4,2,2,0,0
MI,2016,light of the world academy,47900,8,1,7,0,0
MI,2016,lighthouse academy,41922,33,1,31,0,1
MI,2016,lincoln consolidated school district,81070,187,25,161,1,0
MI,2016,"lincoln park, school district of the city of",82090,273,88,178,7,0
MI,2016,linden charter academy,25907,43,0,20,22,1
MI,2016,linden community schools,25250,135,81,54,0,0
MI,2016,litchfield community schools,30040,21,7,13,1,0
MI,2016,livingston esa  - district created from isd,47000,19,6,11,1,1
MI,2016,livonia public schools school district,82095,948,453,491,2,2
MI,2016,lowell area schools,41170,218,24,192,2,0
MI,2016,ludington area school district,53040,133,30,101,1,1
MI,2016,macdowell preparatory academy,82747,18,0,15,3,0
MI,2016,mackinac island public schools,49110,10,1,9,0,0
MI,2016,mackinac preparatory academy,53900,19,0,19,0,0
MI,2016,mackinaw city public schools,16070,16,14,2,0,0
MI,2016,macomb academy,50901,8,5,3,0,0
MI,2016,macomb isd  - district created from isd,50000,185,98,87,0,0
MI,2016,macomb montessori academy,50914,10,0,8,2,0
MI,2016,madison academy,25911,31,0,30,1,0
MI,2016,madison district public schools,63140,79,8,63,6,2
MI,2016,madison school district (lenawee),46090,107,87,19,1,0
MI,2016,madison-carver academy,82742,21,2,8,9,2
MI,2016,mancelona public schools,5070,62,25,33,4,0
MI,2016,manchester community schools,81080,62,38,22,2,0
MI,2016,manistee area public schools,51070,82,7,74,1,0
MI,2016,manistee isd  - district created from isd,51000,5,3,2,0,0
MI,2016,manistique area schools,77010,49,26,23,0,0
MI,2016,manton consolidated schools,83060,65,38,27,0,0
MI,2016,maple valley schools,23065,77,26,46,4,1
MI,2016,mar lee school district,13095,22,0,22,0,0
MI,2016,marcellus community schools,14050,40,11,28,1,0
MI,2016,marion public schools,67050,33,20,11,0,2
MI,2016,marlette community schools,76140,53,18,33,2,0
MI,2016,marquette area public schools,52170,201,125,74,2,0
MI,2016,marquette-alger resa  - district created from isd,52000,9,8,1,0,0
MI,2016,marshall academy,13903,19,10,9,0,0
MI,2016,marshall public schools,13110,163,114,45,3,1
MI,2016,"martin luther king, jr. education center academy",82910,22,6,13,3,0
MI,2016,martin public schools,3060,38,7,29,2,0
MI,2016,marvin l. winans academy of performing arts,82924,31,18,11,2,0
MI,2016,marysville public schools,74100,143,53,89,1,0
MI,2016,mason consolidated schools (monroe),58090,68,29,38,0,1
MI,2016,mason county central schools,53010,48,6,40,2,0
MI,2016,mason county eastern schools,53020,38,11,27,0,0
MI,2016,mason public schools (ingham),33130,171,150,21,0,0
MI,2016,mattawan consolidated school,80150,196,127,65,2,2
MI,2016,mayville community school district,79090,47,13,31,3,0
MI,2016,mcbain rural agricultural schools,57030,55,26,29,0,0
MI,2016,mecosta-osceola isd  - district created from isd,54000,49,20,26,2,1
MI,2016,melvindale-north allen park schools,82045,143,50,88,5,0
MI,2016,memphis community schools,74120,54,26,28,0,0
MI,2016,mendon community school district,75060,41,10,31,0,0
MI,2016,menominee area public schools,55100,113,38,75,0,0
MI,2016,menominee isd  - district created from isd,55000,3,2,1,0,0
MI,2016,meridian public schools,56050,85,57,28,0,0
MI,2016,merrill community schools,73230,51,49,2,0,0
MI,2016,merritt academy,50906,35,13,19,3,0
MI,2016,mesick consolidated schools,83070,40,7,32,1,0
MI,2016,metro charter academy,82967,39,2,29,8,0
MI,2016,michigan center school district,38120,82,68,14,0,0
MI,2016,michigan connections academy,33911,71,4,67,0,0
MI,2016,michigan educational choice center,82751,67,13,42,11,1
MI,2016,michigan great lakes virtual academy,51905,93,0,88,5,0
MI,2016,michigan mathematics and science academy,63924,39,27,12,0,0
MI,2016,michigan school for the arts,63927,23,21,2,0,0
MI,2016,michigan school for the deaf,84050,21,21,0,0,0
MI,2016,michigan technical academy,82907,41,0,39,1,1
MI,2016,michigan virtual charter academy,41925,164,9,143,12,0
MI,2016,mid peninsula school district,21135,13,9,3,1,0
MI,2016,mid-michigan leadership academy,33904,20,1,16,3,0
MI,2016,midland academy of advanced and creative studies,56902,18,11,7,0,0
MI,2016,midland county educational service agency  - district created from isd,56000,27,23,4,0,0
MI,2016,midland public schools,56010,488,169,319,0,0
MI,2016,milan area schools,81100,118,15,101,2,0
MI,2016,mildred c. wells preparatory academy,11904,9,0,8,1,0
MI,2016,millington community schools,79100,68,37,31,0,0
MI,2016,mio-ausable schools,68010,36,13,23,0,0
MI,2016,momentum academy,63928,14,2,9,2,1
MI,2016,mona shores public school district,61060,203,90,112,1,0
MI,2016,monroe isd  - district created from isd,58000,87,39,44,1,3
MI,2016,monroe public schools,58010,310,7,301,1,1
MI,2016,montabella community schools,59045,57,21,36,0,0
MI,2016,montague area public schools,61180,91,33,58,0,0
MI,2016,montcalm area isd  - district created from isd,59000,42,22,18,2,0
MI,2016,montrose community schools,25260,84,13,71,0,0
MI,2016,moran township school district,49070,7,7,0,0,0
MI,2016,morenci area schools,46100,42,7,34,1,0
MI,2016,morey montessori public school academy,37902,9,0,8,1,0
MI,2016,morley stanwood community schools,54040,62,62,0,0,0
MI,2016,morrice area schools,78060,33,19,14,0,0
MI,2016,mount clemens community school district,50160,67,22,41,4,0
MI,2016,mt. clemens montessori academy,50908,22,6,16,0,0
MI,2016,mt. morris consolidated schools,25040,120,1,118,1,0
MI,2016,mt. pleasant city school district,37010,273,135,137,1,0
MI,2016,multicultural academy,81908,17,4,9,2,2
MI,2016,munising public schools,2070,44,43,1,0,0
MI,2016,muskegon area isd  - district created from isd,61000,51,7,44,0,0
MI,2016,muskegon covenant academy,61906,6,0,6,0,0
MI,2016,muskegon heights public school academy system,61905,46,0,43,2,1
MI,2016,muskegon montessori academy for environmental change,61900,6,0,6,0,0
MI,2016,"muskegon, public schools of the city of",61010,263,56,196,10,1
MI,2016,nah tah wahsh public school academy,55901,25,4,18,2,1
MI,2016,napoleon community schools,38130,77,60,15,1,1
MI,2016,nataki talibah schoolhouse of detroit,82905,8,2,6,0,0
MI,2016,negaunee public schools,52090,113,67,46,0,0
MI,2016,new bedford academy,58901,7,0,6,1,0
MI,2016,new beginnings academy,82962,8,0,5,3,0
MI,2016,new branches charter academy,41901,20,0,19,1,0
MI,2016,new buffalo area schools,11200,57,10,46,0,1
MI,2016,new haven community schools,50170,76,24,42,6,4
MI,2016,new lothrop area public schools,78070,51,16,35,0,0
MI,2016,new paradigm college prep,82713,7,0,6,0,1
MI,2016,new paradigm glazer academy,82734,13,0,10,3,0
MI,2016,new paradigm glazer-loving academy,82735,11,0,9,1,1
MI,2016,new school high,82758,7,7,0,0,0
MI,2016,newaygo county resa  - district created from isd,62000,38,18,16,2,2
MI,2016,newaygo public school district,62070,97,9,87,1,0
MI,2016,nextech high school,41929,44,2,41,1,0
MI,2016,nextech high school of lansing,33913,24,2,22,0,0
MI,2016,nextech high school of metro detroit,63930,15,1,14,0,0
MI,2016,nice community school district,52015,83,26,57,0,0
MI,2016,niles community schools,11300,221,30,190,1,0
MI,2016,noor international academy,50913,16,2,14,0,0
MI,2016,north adams-jerome public schools,30050,25,5,20,0,0
MI,2016,north branch area schools,44090,145,106,36,0,3
MI,2016,north central area schools,55115,29,5,24,0,0
MI,2016,north dickinson county schools,22045,16,7,9,0,0
MI,2016,north huron school district,32080,29,17,11,1,0
MI,2016,north muskegon public schools,61230,73,0,73,0,0
MI,2016,north saginaw charter academy,73910,35,2,21,6,6
MI,2016,north star academy,52901,24,11,11,2,0
MI,2016,northport public school district,45040,20,3,16,1,0
MI,2016,northridge academy,25904,20,1,19,0,0
MI,2016,northview public schools,41025,211,172,39,0,0
MI,2016,northville public schools,82390,459,156,300,2,1
MI,2016,northwest community schools,38140,177,68,109,0,0
MI,2016,norway-vulcan area schools,22025,53,38,15,0,0
MI,2016,nottawa community school,75100,11,3,7,0,1
MI,2016,novi community school district,63100,433,362,70,1,0
MI,2016,"oak park, school district of the city of",63250,248,76,172,0,0
MI,2016,oakland academy,39903,19,14,5,0,0
MI,2016,oakland international academy,63912,53,1,49,3,0
MI,2016,oakland schools  - district created from isd,63000,103,57,46,0,0
MI,2016,oakridge public schools,61065,124,21,103,0,0
MI,2016,oakside scholars charter academy,63909,46,0,34,11,1
MI,2016,ojibwe charter school,17902,14,0,13,1,0
MI,2016,okemos public schools,33170,280,171,105,4,0
MI,2016,old redford academy,82956,107,23,73,11,0
MI,2016,olivet community schools,23080,90,28,61,1,0
MI,2016,onaway area community school district,71050,38,34,2,2,0
MI,2016,oneida township s/d #3,23490,1,0,1,0,0
MI,2016,onekama consolidated schools,51060,26,5,21,0,0
MI,2016,onsted community schools,46110,82,49,30,3,0
MI,2016,ontonagon area school district,66050,18,10,8,0,0
MI,2016,orchard view schools,61190,150,70,80,0,0
MI,2016,oscoda area schools,35010,74,33,41,0,0
MI,2016,otsego public schools,3020,129,64,65,0,0
MI,2016,ottawa area isd  - district created from isd,70000,98,40,58,0,0
MI,2016,outlook academy,3902,15,0,15,0,0
MI,2016,ovid-elsie area schools,19120,87,31,55,1,0
MI,2016,owendale-gagetown area school district,32090,14,6,8,0,0
MI,2016,owosso public schools,78110,179,123,54,2,0
MI,2016,oxford community schools,63110,313,59,254,0,0
MI,2016,pansophia academy,12901,26,1,16,8,1
MI,2016,paragon charter academy,38902,38,3,35,0,0
MI,2016,paramount charter academy,39905,27,0,19,6,2
MI,2016,parchment school district,39130,100,16,84,0,0
MI,2016,pathways academy,82737,6,0,6,0,0
MI,2016,paw paw public school district,80160,131,77,52,2,0
MI,2016,peck community school district,76180,28,10,17,1,0
MI,2016,pellston public schools,24040,37,12,22,2,1
MI,2016,pennfield schools,13120,128,45,80,1,2
MI,2016,pentwater public school district,64070,19,5,13,1,0
MI,2016,perry public schools,78080,73,34,35,4,0
MI,2016,pewamo-westphalia community schools,19125,36,27,9,0,0
MI,2016,pickford public schools,17090,37,14,21,2,0
MI,2016,pinckney community schools,47080,184,1,181,2,0
MI,2016,pinconning area schools,9090,92,11,81,0,0
MI,2016,pine river area schools,67055,60,22,37,1,0
MI,2016,pittsford area schools,30060,36,5,31,0,0
MI,2016,plainwell community schools,3010,152,64,86,2,0
MI,2016,plymouth educational center charter school,82904,32,2,28,2,0
MI,2016,plymouth scholars charter academy,82743,38,9,29,0,0
MI,2016,plymouth-canton community schools,82100,988,0,985,3,0
MI,2016,pontiac academy for excellence,63906,61,0,31,18,12
MI,2016,pontiac city school district,63030,277,43,204,29,1
MI,2016,port huron area school district,74010,574,218,353,3,0
MI,2016,portage public schools,39140,540,460,73,6,1
MI,2016,portland public schools,34110,121,0,121,0,0
MI,2016,posen consolidated school district no. 9,71060,16,10,6,0,0
MI,2016,potterville public schools,23090,64,3,54,7,0
MI,2016,powell township schools,52100,7,7,0,0,0
MI,2016,presque isle academy,71902,1,1,0,0,0
MI,2016,prevail academy,50909,36,0,29,7,0
MI,2016,"public schools of calumet, laurium & keweenaw",31030,101,59,42,0,0
MI,2016,public schools of petoskey,24070,180,69,106,5,0
MI,2016,quest charter academy,82718,44,8,33,2,1
MI,2016,quincy community schools,12040,66,22,42,2,0
MI,2016,rapid river public schools,21060,21,1,20,0,0
MI,2016,ravenna public schools,61210,67,39,28,0,0
MI,2016,reach charter academy,50912,45,0,20,24,1
MI,2016,reading community schools,30070,45,9,34,2,0
MI,2016,"redford union schools, district no. 1",82110,191,20,170,1,0
MI,2016,reed city area public schools,67060,83,48,35,0,0
MI,2016,reese public schools,79110,59,26,30,3,0
MI,2016,reeths-puffer schools,61220,223,67,149,6,1
MI,2016,regent park scholars charter academy,82727,43,0,30,9,4
MI,2016,regents academy,82759,3,3,0,0,0
MI,2016,relevant academy of eaton county,23902,7,0,7,0,0
MI,2016,renaissance public school academy,37901,25,3,22,0,0
MI,2016,republic-michigamme schools,52110,17,4,12,1,0
MI,2016,richfield public school academy,25910,57,20,33,1,3
MI,2016,richmond community schools,50180,84,11,69,4,0
MI,2016,ridge park charter academy,41919,36,17,19,0,0
MI,2016,rising stars academy,50915,4,0,4,0,0
MI,2016,river city scholars charter academy,41928,38,1,33,4,0
MI,2016,"river rouge, school district of the city of",82120,82,2,76,3,1
MI,2016,river valley school district,11033,47,16,28,2,1
MI,2016,riverside academy,82975,52,6,44,2,0
MI,2016,riverview community school district,82400,158,29,129,0,0
MI,2016,rochester community school district,63260,849,392,451,6,0
MI,2016,rockford public schools,41210,478,441,34,2,1
MI,2016,rogers city area schools,71080,42,22,19,0,1
MI,2016,romeo community schools,50190,297,100,194,3,0
MI,2016,romulus community schools,82130,178,72,102,4,0
MI,2016,roscommon area public schools,72010,72,24,44,4,0
MI,2016,roseville community schools,50030,316,3,300,13,0
MI,2016,ross-hill academy,82948,10,5,4,1,0
MI,2016,royal oak schools,63040,309,79,223,7,0
MI,2016,rudyard area schools,17110,39,26,12,1,0
MI,2016,rutherford winans academy,82748,5,3,1,1,0
MI,2016,saginaw isd  - district created from isd,73000,78,16,60,2,0
MI,2016,saginaw learn to earn academy,73911,8,1,7,0,0
MI,2016,saginaw preparatory academy,73908,23,0,8,12,3
MI,2016,saginaw township community schools,73040,270,79,190,1,0
MI,2016,"saginaw, school district of the city of",73010,366,292,67,6,1
MI,2016,saline area schools,81120,286,121,163,2,0
MI,2016,sand creek community schools,46130,56,24,32,0,0
MI,2016,sandusky community school district,76210,55,24,31,0,0
MI,2016,sanilac isd  - district created from isd,76000,22,13,9,0,0
MI,2016,sarah j. webber media arts academy,63900,11,0,11,0,0
MI,2016,saranac community schools,34120,63,0,59,4,0
MI,2016,saugatuck public schools,3080,62,47,15,0,0
MI,2016,sault ste. marie area schools,17010,155,71,81,1,2
MI,2016,schoolcraft community schools,39160,67,30,32,5,0
MI,2016,shelby public schools,64080,99,37,61,0,1
MI,2016,shepherd public schools,37060,110,56,51,3,0
MI,2016,shiawassee regional esd  - district created from isd,78000,18,5,12,0,1
MI,2016,sigel township s/d #3f,32610,3,1,2,0,0
MI,2016,sigel township s/d #4f,32620,2,1,1,0,0
MI,2016,sigel township s/d #6,32630,3,0,3,0,0
MI,2016,sodus township s/d #5,11830,6,4,2,0,0
MI,2016,south arbor charter academy,81905,42,16,25,1,0
MI,2016,south canton scholars charter academy,82729,36,22,14,0,0
MI,2016,south haven public schools,80010,142,13,124,5,0
